file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,500,625,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,500,375,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,500,500,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,500,625,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,750,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1000,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,2,1000,1250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,8,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,10,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,10,12,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,38,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,50,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,50,62,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,75,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,100,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,100,125,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,150,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,200,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,200,250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,375,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,500,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,500,625,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,750,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1000,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,3,1000,1250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,8,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,10,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,10,12,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,38,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,50,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,50,62,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,75,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,100,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,100,125,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,150,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,200,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,200,250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,375,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,500,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,500,625,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,750,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1000,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,4,1000,1250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,8,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,10,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,10,12,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,38,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,50,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,50,62,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,75,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,100,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,100,125,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,150,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,200,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,200,250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,375,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,500,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,500,625,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,750,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1000,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,5,1000,1250,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,1.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,2.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,5.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,10.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,20.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,8,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,10,40.0
worms_mapped_18_20nm_10d_2.txt,PaCMAP,6,10,12,40.0
